TRANSACTION_ID,PRODUCT_ID,CUSTOMER_ID,STORE_ID,T_DATE,QUANTITY
7184,P-1053,C-2,S-1,2024-02-17,5
7267,P-1019,C-31,S-9,2024-02-17,3
8591,P-1057,C-12,S-5,2024-02-17,8
9561,P-1069,C-14,S-1,2024-02-17,3
8765,P-1058,C-41,S-6,2024-02-17,7
9009,P-1023,C-2,S-8,2024-02-17,7
9179,P-1066,C-20,S-10,2024-02-17,4
58,P-1000,C-39,S-9,2024-02-16,5
349,P-1032,C-47,S-3,2024-02-16,4
520,P-1001,C-7,S-5,2024-02-16,9
1246,P-1099,C-13,S-1,2024-02-16,10
2479,P-1086,C-13,S-8,2024-02-16,4
2596,P-1074,C-48,S-10,2024-02-16,2
2622,P-1076,C-4,S-9,2024-02-16,5
2126,P-1030,C-32,S-7,2024-02-16,2
2663,P-1063,C-17,S-2,2024-02-16,9
2689,P-1089,C-37,S-7,2024-02-16,3
3618,P-1069,C-42,S-4,2024-02-16,10
2825,P-1083,C-34,S-9,2024-02-16,2
2879,P-1019,C-40,S-2,2024-02-16,9
2951,P-1050,C-44,S-1,2024-02-16,2
3168,P-1049,C-11,S-6,2024-02-16,9
3331,P-1040,C-12,S-9,2024-02-16,1
3347,P-1032,C-30,S-9,2024-02-16,2
4060,P-1054,C-39,S-6,2024-02-16,9
4807,P-1019,C-32,S-9,2024-02-16,9
6577,P-1099,C-14,S-7,2024-02-16,3
6727,P-1062,C-24,S-2,2024-02-16,6
6761,P-1060,C-5,S-2,2024-02-16,3
7353,P-1032,C-21,S-9,2024-02-16,4
7711,P-1058,C-20,S-9,2024-02-16,10
8850,P-1014,C-49,S-10,2024-02-16,4
9145,P-1074,C-14,S-9,2024-02-16,10
9748,P-1087,C-2,S-4,2024-02-16,2
162,P-1032,C-49,S-2,2024-02-15,9
202,P-1093,C-21,S-6,2024-02-15,2
224,P-1091,C-13,S-6,2024-02-15,4
1598,P-1088,C-15,S-4,2024-02-15,5
925,P-1021,C-32,S-10,2024-02-15,6
976,P-1020,C-35,S-2,2024-02-15,1
1344,P-1025,C-47,S-6,2024-02-15,5
2573,P-1076,C-20,S-5,2024-02-15,2
1725,P-1067,C-11,S-5,2024-02-15,8
1744,P-1030,C-24,S-3,2024-02-15,5
1796,P-1046,C-35,S-8,2024-02-15,9
2352,P-1004,C-34,S-9,2024-02-15,9
2372,P-1091,C-35,S-8,2024-02-15,2
3554,P-1082,C-3,S-1,2024-02-15,5
3648,P-1043,C-43,S-9,2024-02-15,4
4408,P-1026,C-3,S-8,2024-02-15,6
4133,P-1021,C-30,S-7,2024-02-15,7
5640,P-1036,C-46,S-9,2024-02-15,4
5097,P-1092,C-36,S-4,2024-02-15,7
5185,P-1052,C-30,S-7,2024-02-15,6
6303,P-1002,C-25,S-2,2024-02-15,4
7464,P-1011,C-46,S-2,2024-02-15,5
7586,P-1031,C-4,S-9,2024-02-15,6
6966,P-1049,C-43,S-7,2024-02-15,2
7122,P-1020,C-36,S-7,2024-02-15,2
8341,P-1099,C-6,S-8,2024-02-15,6
8370,P-1009,C-17,S-7,2024-02-15,5
9610,P-1054,C-1,S-6,2024-02-15,4
8743,P-1003,C-48,S-2,2024-02-15,2
8914,P-1038,C-44,S-2,2024-02-15,10
9103,P-1003,C-32,S-5,2024-02-15,8
9282,P-1027,C-38,S-9,2024-02-15,2
9864,P-1035,C-19,S-2,2024-02-15,7
736,P-1060,C-49,S-4,2024-02-14,2
791,P-1092,C-10,S-6,2024-02-14,8
1965,P-1058,C-5,S-5,2024-02-14,4
2185,P-1094,C-43,S-2,2024-02-14,3
2831,P-1065,C-11,S-2,2024-02-14,8
3197,P-1043,C-3,S-8,2024-02-14,2
4170,P-1073,C-49,S-7,2024-02-14,10
4312,P-1095,C-27,S-8,2024-02-14,8
5518,P-1065,C-35,S-9,2024-02-14,7
6150,P-1034,C-46,S-7,2024-02-14,5
6688,P-1048,C-7,S-2,2024-02-14,7
6830,P-1004,C-43,S-9,2024-02-14,8
7654,P-1098,C-15,S-5,2024-02-14,2
8160,P-1082,C-11,S-9,2024-02-14,4
8216,P-1077,C-34,S-1,2024-02-14,8
9428,P-1009,C-25,S-2,2024-02-14,2
9102,P-1082,C-19,S-3,2024-02-14,3
9107,P-1086,C-27,S-9,2024-02-14,8
9336,P-1001,C-49,S-4,2024-02-14,3
69,P-1045,C-8,S-3,2024-02-13,4
1565,P-1037,C-11,S-5,2024-02-13,2
1071,P-1070,C-18,S-9,2024-02-13,4
1418,P-1052,C-39,S-6,2024-02-13,1
2380,P-1008,C-1,S-1,2024-02-13,2
2211,P-1089,C-47,S-10,2024-02-13,5
3565,P-1082,C-43,S-5,2024-02-13,1
2997,P-1098,C-5,S-10,2024-02-13,1
3248,P-1013,C-11,S-1,2024-02-13,9
3390,P-1083,C-12,S-2,2024-02-13,8
3944,P-1084,C-37,S-4,2024-02-13,1
4207,P-1017,C-29,S-8,2024-02-13,2
4280,P-1056,C-11,S-8,2024-02-13,6
4338,P-1028,C-5,S-10,2024-02-13,5
5515,P-1004,C-19,S-8,2024-02-13,3
5699,P-1031,C-13,S-5,2024-02-13,5
5831,P-1075,C-18,S-6,2024-02-13,5
5932,P-1025,C-16,S-1,2024-02-13,5
6116,P-1011,C-28,S-2,2024-02-13,3
6151,P-1054,C-23,S-2,2024-02-13,8
7379,P-1099,C-25,S-3,2024-02-13,3
7043,P-1099,C-11,S-4,2024-02-13,6
7794,P-1011,C-25,S-8,2024-02-13,4
9379,P-1054,C-31,S-6,2024-02-13,3
9086,P-1018,C-18,S-1,2024-02-13,10
9321,P-1085,C-43,S-10,2024-02-13,5
9725,P-1038,C-12,S-10,2024-02-13,1
9925,P-1091,C-27,S-9,2024-02-13,5
191,P-1082,C-34,S-5,2024-02-12,4
1581,P-1059,C-27,S-3,2024-02-12,6
1582,P-1033,C-34,S-5,2024-02-12,6
1770,P-1074,C-33,S-4,2024-02-12,9
2037,P-1024,C-37,S-7,2024-02-12,6
2264,P-1051,C-14,S-10,2024-02-12,2
2830,P-1021,C-36,S-7,2024-02-12,9
3274,P-1083,C-7,S-9,2024-02-12,2
3987,P-1075,C-25,S-4,2024-02-12,4
4064,P-1058,C-12,S-6,2024-02-12,4
5720,P-1098,C-46,S-3,2024-02-12,8
6754,P-1094,C-49,S-1,2024-02-12,4
6801,P-1001,C-8,S-6,2024-02-12,3
7291,P-1086,C-19,S-2,2024-02-12,7
8319,P-1015,C-44,S-2,2024-02-12,9
7677,P-1022,C-6,S-5,2024-02-12,7
7967,P-1015,C-21,S-8,2024-02-12,7
9360,P-1053,C-4,S-3,2024-02-12,2
8849,P-1058,C-9,S-3,2024-02-12,7
8922,P-1012,C-5,S-5,2024-02-12,7
9268,P-1038,C-41,S-2,2024-02-12,6
319,P-1028,C-7,S-7,2024-02-11,4
974,P-1043,C-10,S-5,2024-02-11,3
1378,P-1054,C-18,S-1,2024-02-11,10
2084,P-1071,C-23,S-7,2024-02-11,5
2153,P-1062,C-44,S-6,2024-02-11,5
2278,P-1066,C-27,S-3,2024-02-11,3
4366,P-1031,C-44,S-4,2024-02-11,7
4017,P-1045,C-16,S-3,2024-02-11,8
4267,P-1046,C-4,S-8,2024-02-11,9
4305,P-1044,C-17,S-9,2024-02-11,3
5543,P-1024,C-25,S-6,2024-02-11,6
5584,P-1012,C-26,S-7,2024-02-11,8
5646,P-1040,C-26,S-3,2024-02-11,9
5219,P-1082,C-11,S-6,2024-02-11,9
6455,P-1045,C-31,S-3,2024-02-11,7
5888,P-1023,C-9,S-7,2024-02-11,9
6278,P-1079,C-40,S-8,2024-02-11,6
6298,P-1024,C-25,S-3,2024-02-11,8
7396,P-1081,C-14,S-8,2024-02-11,9
6737,P-1071,C-45,S-4,2024-02-11,4
6899,P-1045,C-35,S-10,2024-02-11,6
8395,P-1031,C-10,S-8,2024-02-11,2
7674,P-1067,C-17,S-9,2024-02-11,3
8115,P-1023,C-47,S-10,2024-02-11,7
9451,P-1031,C-26,S-1,2024-02-11,8
9538,P-1049,C-48,S-2,2024-02-11,2
8797,P-1052,C-18,S-6,2024-02-11,1
8928,P-1082,C-8,S-9,2024-02-11,6
9246,P-1032,C-30,S-10,2024-02-11,2
9669,P-1074,C-20,S-3,2024-02-11,5
299,P-1066,C-47,S-10,2024-02-10,9
1547,P-1000,C-36,S-10,2024-02-10,7
806,P-1032,C-48,S-2,2024-02-10,7
873,P-1030,C-33,S-1,2024-02-10,7
1022,P-1046,C-2,S-7,2024-02-10,2
1311,P-1033,C-41,S-5,2024-02-10,10
2600,P-1062,C-11,S-6,2024-02-10,8
1823,P-1088,C-48,S-2,2024-02-10,2
2230,P-1031,C-5,S-3,2024-02-10,8
2333,P-1029,C-47,S-5,2024-02-10,10
3045,P-1026,C-19,S-6,2024-02-10,7
4597,P-1088,C-9,S-2,2024-02-10,2
3801,P-1046,C-10,S-4,2024-02-10,2
4897,P-1068,C-38,S-3,2024-02-10,8
5323,P-1035,C-42,S-3,2024-02-10,8
7571,P-1093,C-41,S-3,2024-02-10,1
7123,P-1086,C-13,S-4,2024-02-10,5
8206,P-1077,C-6,S-8,2024-02-10,6
9516,P-1022,C-11,S-2,2024-02-10,3
9576,P-1057,C-39,S-9,2024-02-10,4
8864,P-1043,C-34,S-9,2024-02-10,6
8989,P-1094,C-7,S-8,2024-02-10,1
9187,P-1068,C-26,S-4,2024-02-10,8
9206,P-1071,C-19,S-9,2024-02-10,9
9244,P-1085,C-16,S-10,2024-02-10,5
9296,P-1090,C-48,S-8,2024-02-10,3
9309,P-1037,C-15,S-7,2024-02-10,2
9880,P-1023,C-42,S-5,2024-02-10,5
9914,P-1047,C-32,S-2,2024-02-10,6
536,P-1006,C-25,S-5,2024-02-09,8
1612,P-1026,C-13,S-6,2024-02-09,9
2375,P-1091,C-29,S-7,2024-02-09,2
2423,P-1018,C-45,S-10,2024-02-09,10
2481,P-1047,C-45,S-7,2024-02-09,3
2721,P-1043,C-35,S-9,2024-02-09,4
3627,P-1065,C-1,S-6,2024-02-09,10
4171,P-1050,C-21,S-8,2024-02-09,7
4745,P-1028,C-35,S-6,2024-02-09,4
6656,P-1058,C-8,S-6,2024-02-09,9
7492,P-1083,C-21,S-4,2024-02-09,7
7524,P-1060,C-40,S-4,2024-02-09,3
8467,P-1040,C-18,S-1,2024-02-09,8
7781,P-1033,C-38,S-4,2024-02-09,6
7845,P-1013,C-28,S-6,2024-02-09,6
8135,P-1035,C-7,S-10,2024-02-09,2
9470,P-1088,C-12,S-6,2024-02-09,2
8846,P-1073,C-49,S-2,2024-02-09,4
9095,P-1069,C-10,S-9,2024-02-09,6
9776,P-1033,C-28,S-3,2024-02-09,10
9903,P-1045,C-19,S-2,2024-02-09,1
65,P-1022,C-7,S-3,2024-02-08,2
1620,P-1080,C-21,S-7,2024-02-08,9
1177,P-1002,C-16,S-3,2024-02-08,4
1317,P-1059,C-42,S-7,2024-02-08,5
2671,P-1065,C-21,S-4,2024-02-08,7
2762,P-1010,C-17,S-6,2024-02-08,6
2883,P-1003,C-21,S-9,2024-02-08,1
5562,P-1060,C-44,S-1,2024-02-08,8
6562,P-1077,C-43,S-6,2024-02-08,6
6913,P-1047,C-8,S-2,2024-02-08,8
6996,P-1003,C-42,S-4,2024-02-08,7
8549,P-1076,C-20,S-9,2024-02-08,8
7783,P-1042,C-12,S-6,2024-02-08,5
7868,P-1013,C-30,S-3,2024-02-08,7
7993,P-1020,C-31,S-2,2024-02-08,7
9324,P-1020,C-43,S-5,2024-02-08,4
9348,P-1008,C-28,S-6,2024-02-08,5
9661,P-1095,C-22,S-7,2024-02-08,9
9846,P-1038,C-43,S-7,2024-02-08,9
89,P-1079,C-31,S-5,2024-02-07,7
1653,P-1026,C-9,S-4,2024-02-07,7
1844,P-1077,C-33,S-8,2024-02-07,10
1856,P-1082,C-25,S-5,2024-02-07,1
1895,P-1098,C-23,S-2,2024-02-07,2
2709,P-1084,C-8,S-8,2024-02-07,3
3594,P-1096,C-31,S-3,2024-02-07,5
3601,P-1029,C-36,S-3,2024-02-07,2
2902,P-1059,C-25,S-9,2024-02-07,6
3357,P-1091,C-32,S-2,2024-02-07,2
4222,P-1047,C-7,S-5,2024-02-07,3
4704,P-1005,C-6,S-9,2024-02-07,5
5570,P-1044,C-18,S-9,2024-02-07,1
5605,P-1078,C-45,S-1,2024-02-07,8
5332,P-1030,C-27,S-4,2024-02-07,6
5670,P-1026,C-12,S-8,2024-02-07,8
5987,P-1007,C-13,S-3,2024-02-07,9
6875,P-1066,C-30,S-2,2024-02-07,2
7000,P-1046,C-8,S-3,2024-02-07,7
8348,P-1080,C-24,S-2,2024-02-07,3
7678,P-1010,C-1,S-10,2024-02-07,10
8657,P-1010,C-18,S-5,2024-02-07,4
9467,P-1012,C-20,S-4,2024-02-07,7
38,P-1025,C-49,S-8,2024-02-06,3
1035,P-1018,C-27,S-9,2024-02-06,8
1248,P-1025,C-26,S-10,2024-02-06,4
1405,P-1015,C-47,S-9,2024-02-06,6
2618,P-1065,C-48,S-2,2024-02-06,4
2628,P-1077,C-6,S-3,2024-02-06,8
4353,P-1068,C-29,S-7,2024-02-06,7
4461,P-1092,C-47,S-2,2024-02-06,5
4526,P-1079,C-28,S-4,2024-02-06,8
4073,P-1084,C-40,S-5,2024-02-06,7
5494,P-1039,C-1,S-6,2024-02-06,6
5559,P-1013,C-30,S-2,2024-02-06,4
4882,P-1077,C-19,S-1,2024-02-06,5
6581,P-1004,C-44,S-3,2024-02-06,3
5672,P-1018,C-17,S-8,2024-02-06,7
5877,P-1017,C-10,S-4,2024-02-06,1
6270,P-1097,C-48,S-4,2024-02-06,9
7435,P-1037,C-28,S-2,2024-02-06,6
7581,P-1003,C-19,S-7,2024-02-06,2
8518,P-1014,C-32,S-5,2024-02-06,3
7673,P-1076,C-35,S-8,2024-02-06,6
7981,P-1066,C-29,S-8,2024-02-06,4
8243,P-1026,C-5,S-8,2024-02-06,9
8257,P-1016,C-28,S-8,2024-02-06,5
9332,P-1033,C-36,S-8,2024-02-06,6
504,P-1011,C-14,S-3,2024-02-05,6
1459,P-1019,C-21,S-4,2024-02-05,7
1049,P-1013,C-41,S-6,2024-02-05,8
3104,P-1022,C-35,S-5,2024-02-05,4
3309,P-1077,C-30,S-7,2024-02-05,7
4474,P-1047,C-40,S-9,2024-02-05,5
4237,P-1047,C-26,S-2,2024-02-05,9
5578,P-1086,C-40,S-2,2024-02-05,3
5606,P-1066,C-21,S-9,2024-02-05,8
6533,P-1058,C-47,S-3,2024-02-05,5
5830,P-1072,C-33,S-3,2024-02-05,2
5890,P-1019,C-3,S-4,2024-02-05,7
6060,P-1080,C-29,S-10,2024-02-05,1
6072,P-1065,C-36,S-5,2024-02-05,7
6158,P-1051,C-42,S-8,2024-02-05,8
6927,P-1072,C-2,S-2,2024-02-05,10
7013,P-1035,C-10,S-7,2024-02-05,9
8383,P-1075,C-26,S-6,2024-02-05,4
7805,P-1088,C-14,S-10,2024-02-05,9
7957,P-1040,C-8,S-1,2024-02-05,1
8008,P-1049,C-25,S-6,2024-02-05,5
8141,P-1029,C-50,S-9,2024-02-05,1
8865,P-1009,C-8,S-7,2024-02-05,3
9168,P-1055,C-48,S-8,2024-02-05,3
9845,P-1039,C-3,S-6,2024-02-05,10
9856,P-1053,C-32,S-4,2024-02-05,2
779,P-1073,C-10,S-9,2024-02-04,5
929,P-1035,C-3,S-10,2024-02-04,5
1051,P-1039,C-14,S-9,2024-02-04,4
1760,P-1010,C-44,S-9,2024-02-04,7
1922,P-1021,C-18,S-3,2024-02-04,3
1993,P-1068,C-39,S-3,2024-02-04,2
2699,P-1073,C-39,S-3,2024-02-04,9
3154,P-1019,C-11,S-10,2024-02-04,8
4549,P-1029,C-35,S-4,2024-02-04,4
3800,P-1078,C-24,S-8,2024-02-04,3
3845,P-1054,C-12,S-4,2024-02-04,5
5535,P-1094,C-45,S-6,2024-02-04,7
5643,P-1074,C-24,S-5,2024-02-04,7
4895,P-1062,C-41,S-3,2024-02-04,9
4974,P-1089,C-3,S-6,2024-02-04,8
5113,P-1085,C-29,S-8,2024-02-04,5
5117,P-1039,C-6,S-8,2024-02-04,8
5122,P-1095,C-6,S-2,2024-02-04,3
6332,P-1007,C-23,S-4,2024-02-04,5
5739,P-1066,C-27,S-6,2024-02-04,10
6712,P-1048,C-46,S-8,2024-02-04,7
6759,P-1017,C-40,S-9,2024-02-04,9
7211,P-1045,C-14,S-2,2024-02-04,6
7241,P-1073,C-14,S-8,2024-02-04,7
7923,P-1047,C-24,S-5,2024-02-04,4
8210,P-1069,C-46,S-4,2024-02-04,8
8289,P-1077,C-49,S-2,2024-02-04,5
9541,P-1021,C-44,S-8,2024-02-04,6
9602,P-1065,C-14,S-4,2024-02-04,8
9123,P-1084,C-23,S-7,2024-02-04,4
9623,P-1081,C-34,S-6,2024-02-04,2
649,P-1037,C-38,S-8,2024-02-03,6
810,P-1011,C-43,S-8,2024-02-03,4
2381,P-1056,C-38,S-3,2024-02-03,1
2397,P-1012,C-34,S-7,2024-02-03,3
2298,P-1022,C-6,S-7,2024-02-03,6
2365,P-1062,C-3,S-8,2024-02-03,7
2692,P-1032,C-43,S-3,2024-02-03,5
3534,P-1071,C-32,S-2,2024-02-03,2
2780,P-1051,C-45,S-2,2024-02-03,7
2838,P-1067,C-45,S-4,2024-02-03,5
4355,P-1000,C-4,S-2,2024-02-03,7
3788,P-1080,C-3,S-2,2024-02-03,9
4047,P-1059,C-49,S-4,2024-02-03,5
4069,P-1039,C-23,S-10,2024-02-03,2
4196,P-1096,C-24,S-3,2024-02-03,8
4334,P-1050,C-23,S-1,2024-02-03,7
4947,P-1012,C-48,S-3,2024-02-03,9
5016,P-1057,C-44,S-8,2024-02-03,9
5043,P-1030,C-40,S-4,2024-02-03,6
5249,P-1063,C-50,S-6,2024-02-03,5
5816,P-1035,C-46,S-4,2024-02-03,7
7448,P-1096,C-1,S-2,2024-02-03,4
6983,P-1063,C-30,S-6,2024-02-03,1
7793,P-1050,C-5,S-10,2024-02-03,7
9507,P-1043,C-49,S-7,2024-02-03,2
9607,P-1026,C-27,S-4,2024-02-03,2
8870,P-1060,C-12,S-4,2024-02-03,6
8881,P-1071,C-26,S-9,2024-02-03,2
138,P-1088,C-3,S-1,2024-02-02,5
290,P-1002,C-49,S-7,2024-02-02,3
1101,P-1066,C-4,S-9,2024-02-02,10
1276,P-1049,C-31,S-2,2024-02-02,10
2521,P-1093,C-16,S-8,2024-02-02,6
1750,P-1064,C-21,S-7,2024-02-02,6
2950,P-1067,C-10,S-3,2024-02-02,4
3183,P-1072,C-47,S-6,2024-02-02,4
3731,P-1082,C-14,S-8,2024-02-02,6
4686,P-1074,C-48,S-8,2024-02-02,3
6007,P-1051,C-22,S-1,2024-02-02,2
6036,P-1039,C-46,S-1,2024-02-02,5
7618,P-1023,C-31,S-7,2024-02-02,2
6826,P-1039,C-35,S-1,2024-02-02,7
6914,P-1039,C-28,S-1,2024-02-02,5
7067,P-1001,C-12,S-3,2024-02-02,6
7079,P-1006,C-15,S-9,2024-02-02,8
7124,P-1096,C-40,S-8,2024-02-02,5
7363,P-1088,C-4,S-9,2024-02-02,4
8355,P-1057,C-8,S-8,2024-02-02,6
7756,P-1003,C-3,S-2,2024-02-02,2
8144,P-1077,C-3,S-5,2024-02-02,10
8209,P-1042,C-49,S-5,2024-02-02,7
8253,P-1085,C-14,S-8,2024-02-02,3
8650,P-1004,C-4,S-3,2024-02-02,7
9793,P-1077,C-46,S-4,2024-02-02,3
9855,P-1019,C-35,S-4,2024-02-02,7
502,P-1049,C-46,S-8,2024-02-01,2
1685,P-1067,C-40,S-4,2024-02-01,2
875,P-1012,C-47,S-9,2024-02-01,6
1202,P-1068,C-4,S-10,2024-02-01,9
2446,P-1070,C-25,S-7,2024-02-01,8
2227,P-1032,C-33,S-8,2024-02-01,5
2286,P-1033,C-1,S-4,2024-02-01,3
2346,P-1029,C-6,S-8,2024-02-01,2
3518,P-1077,C-13,S-8,2024-02-01,4
3668,P-1015,C-12,S-4,2024-02-01,2
3144,P-1051,C-25,S-4,2024-02-01,7
4418,P-1051,C-32,S-7,2024-02-01,4
4459,P-1005,C-49,S-9,2024-02-01,8
3723,P-1033,C-43,S-8,2024-02-01,5
5048,P-1019,C-46,S-7,2024-02-01,4
5188,P-1040,C-34,S-8,2024-02-01,9
5271,P-1098,C-39,S-8,2024-02-01,8
5399,P-1094,C-36,S-6,2024-02-01,5
7425,P-1032,C-30,S-6,2024-02-01,4
7443,P-1097,C-47,S-5,2024-02-01,6
7539,P-1035,C-12,S-4,2024-02-01,4
7567,P-1005,C-8,S-5,2024-02-01,7
6973,P-1057,C-32,S-4,2024-02-01,2
7813,P-1001,C-27,S-6,2024-02-01,6
7904,P-1080,C-12,S-5,2024-02-01,3
7940,P-1086,C-34,S-8,2024-02-01,2
8054,P-1047,C-1,S-10,2024-02-01,3
9444,P-1058,C-10,S-1,2024-02-01,6
9459,P-1053,C-48,S-5,2024-02-01,4
9489,P-1046,C-48,S-6,2024-02-01,5
9138,P-1055,C-33,S-5,2024-02-01,7
9689,P-1042,C-32,S-5,2024-02-01,9
9738,P-1010,C-43,S-3,2024-02-01,3
618,P-1062,C-39,S-3,2024-01-31,9
17,P-1042,C-47,S-3,2024-01-31,5
398,P-1051,C-18,S-3,2024-01-31,10
1650,P-1055,C-43,S-1,2024-01-31,5
798,P-1053,C-42,S-7,2024-01-31,5
1266,P-1071,C-22,S-5,2024-01-31,5
1273,P-1092,C-19,S-4,2024-01-31,1
1321,P-1027,C-49,S-2,2024-01-31,2
2549,P-1039,C-32,S-6,2024-01-31,1
2626,P-1019,C-38,S-9,2024-01-31,4
2033,P-1066,C-2,S-10,2024-01-31,4
2071,P-1098,C-37,S-5,2024-01-31,7
2116,P-1020,C-48,S-6,2024-01-31,2
2644,P-1057,C-36,S-1,2024-01-31,3
2962,P-1093,C-30,S-1,2024-01-31,6
3738,P-1028,C-14,S-4,2024-01-31,3
3972,P-1060,C-15,S-3,2024-01-31,7
5537,P-1045,C-21,S-6,2024-01-31,9
4743,P-1019,C-17,S-4,2024-01-31,7
4821,P-1085,C-20,S-10,2024-01-31,5
5747,P-1083,C-47,S-6,2024-01-31,6
5858,P-1064,C-29,S-2,2024-01-31,9
5886,P-1091,C-33,S-3,2024-01-31,2
7493,P-1055,C-7,S-3,2024-01-31,5
6950,P-1045,C-14,S-7,2024-01-31,10
8449,P-1070,C-29,S-6,2024-01-31,3
7823,P-1056,C-20,S-5,2024-01-31,6
8112,P-1088,C-33,S-7,2024-01-31,3
8153,P-1092,C-37,S-3,2024-01-31,7
8181,P-1058,C-10,S-8,2024-01-31,3
8562,P-1050,C-21,S-4,2024-01-31,6
8826,P-1009,C-6,S-5,2024-01-31,10
9020,P-1072,C-20,S-7,2024-01-31,8
9143,P-1085,C-10,S-2,2024-01-31,2
652,P-1053,C-26,S-2,2024-01-30,7
308,P-1081,C-30,S-9,2024-01-30,9
1627,P-1090,C-38,S-10,2024-01-30,1
1100,P-1021,C-8,S-5,2024-01-30,5
1164,P-1013,C-32,S-3,2024-01-30,7
1199,P-1027,C-13,S-3,2024-01-30,6
1399,P-1020,C-24,S-9,2024-01-30,3
2444,P-1071,C-42,S-2,2024-01-30,6
2519,P-1089,C-15,S-9,2024-01-30,3
2632,P-1072,C-17,S-1,2024-01-30,3
1881,P-1001,C-5,S-8,2024-01-30,2
2144,P-1095,C-44,S-3,2024-01-30,9
2763,P-1030,C-39,S-3,2024-01-30,5
2979,P-1016,C-20,S-4,2024-01-30,6
3111,P-1082,C-23,S-9,2024-01-30,3
4001,P-1022,C-26,S-8,2024-01-30,8
4347,P-1041,C-28,S-4,2024-01-30,8
4642,P-1086,C-26,S-6,2024-01-30,3
4817,P-1072,C-11,S-9,2024-01-30,8
4958,P-1079,C-13,S-6,2024-01-30,9
5010,P-1074,C-15,S-7,2024-01-30,4
5169,P-1040,C-33,S-8,2024-01-30,8
6415,P-1035,C-30,S-5,2024-01-30,1
5779,P-1039,C-8,S-6,2024-01-30,7
7494,P-1065,C-7,S-5,2024-01-30,3
6970,P-1074,C-9,S-9,2024-01-30,1
7006,P-1024,C-23,S-6,2024-01-30,3
7066,P-1051,C-37,S-10,2024-01-30,5
8488,P-1060,C-47,S-2,2024-01-30,6
8558,P-1073,C-36,S-10,2024-01-30,8
7725,P-1081,C-29,S-2,2024-01-30,9
8627,P-1014,C-29,S-3,2024-01-30,9
9367,P-1088,C-37,S-3,2024-01-30,3
9395,P-1088,C-41,S-7,2024-01-30,1
8814,P-1006,C-3,S-4,2024-01-30,2
8851,P-1071,C-40,S-6,2024-01-30,2
8915,P-1052,C-18,S-8,2024-01-30,8
561,P-1093,C-13,S-2,2024-01-29,9
613,P-1074,C-48,S-3,2024-01-29,7
1496,P-1049,C-50,S-7,2024-01-29,6
1545,P-1045,C-49,S-10,2024-01-29,7
1052,P-1035,C-16,S-2,2024-01-29,2
1059,P-1067,C-2,S-2,2024-01-29,4
1131,P-1008,C-19,S-2,2024-01-29,5
1178,P-1015,C-8,S-4,2024-01-29,6
1445,P-1004,C-15,S-3,2024-01-29,1
2524,P-1017,C-39,S-7,2024-01-29,9
2633,P-1050,C-22,S-9,2024-01-29,5
1955,P-1039,C-25,S-4,2024-01-29,3
3529,P-1079,C-19,S-6,2024-01-29,7
3751,P-1030,C-25,S-3,2024-01-29,7
3981,P-1046,C-47,S-10,2024-01-29,10
4321,P-1045,C-42,S-6,2024-01-29,8
5450,P-1081,C-25,S-7,2024-01-29,5
4753,P-1035,C-47,S-5,2024-01-29,2
5025,P-1088,C-32,S-6,2024-01-29,7
5080,P-1096,C-13,S-10,2024-01-29,3
5206,P-1080,C-21,S-7,2024-01-29,8
5243,P-1063,C-8,S-5,2024-01-29,9
6582,P-1076,C-50,S-8,2024-01-29,4
5957,P-1063,C-41,S-9,2024-01-29,5
6068,P-1089,C-9,S-4,2024-01-29,8
8330,P-1004,C-3,S-5,2024-01-29,1
8251,P-1025,C-27,S-8,2024-01-29,10
8571,P-1080,C-31,S-4,2024-01-29,9
9378,P-1089,C-46,S-1,2024-01-29,2
9518,P-1081,C-19,S-8,2024-01-29,6
8830,P-1029,C-3,S-2,2024-01-29,9
9136,P-1066,C-34,S-8,2024-01-29,9
9218,P-1084,C-41,S-2,2024-01-29,9
9325,P-1050,C-39,S-4,2024-01-29,9
9666,P-1016,C-30,S-10,2024-01-29,2
9788,P-1046,C-30,S-10,2024-01-29,5
626,P-1071,C-36,S-5,2024-01-28,5
165,P-1061,C-3,S-8,2024-01-28,10
251,P-1058,C-21,S-2,2024-01-28,8
834,P-1011,C-16,S-8,2024-01-28,6
913,P-1096,C-23,S-8,2024-01-28,9
1341,P-1012,C-46,S-4,2024-01-28,3
2534,P-1061,C-31,S-6,2024-01-28,7
2585,P-1001,C-25,S-1,2024-01-28,2
3097,P-1081,C-34,S-3,2024-01-28,8
4352,P-1035,C-10,S-8,2024-01-28,6
4521,P-1024,C-4,S-1,2024-01-28,4
4304,P-1069,C-22,S-6,2024-01-28,6
4953,P-1094,C-17,S-6,2024-01-28,6
6340,P-1020,C-34,S-3,2024-01-28,3
6820,P-1026,C-26,S-2,2024-01-28,9
7341,P-1052,C-17,S-7,2024-01-28,2
7820,P-1066,C-7,S-9,2024-01-28,5
8619,P-1002,C-2,S-6,2024-01-28,9
8638,P-1090,C-12,S-5,2024-01-28,6
9589,P-1068,C-4,S-8,2024-01-28,9
9326,P-1097,C-38,S-5,2024-01-28,6
9852,P-1074,C-18,S-3,2024-01-28,5
9882,P-1044,C-27,S-4,2024-01-28,5
9950,P-1097,C-3,S-7,2024-01-28,4
84,P-1045,C-5,S-1,2024-01-27,2
